months_as_customer,age,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,fraud_reported,claim_severity_ratio,injury_ratio,vehicle_ratio,from_bind_to_incident_months,is_high_risk_hobby,incident_severity_encoded,claim_x_tenure
242,44,500/1000,2000,1396.89,6000000,FEMALE,priv-house-serv,other-relative,0,-61600,Multi-vehicle Collision,Front Collision,Other,SC,15,3,NO,1,2,YES,66900,Suburu,1,47.89210317204647,0.1,0.7,138,1,1,9232200
80,27,500/1000,500,795.31,0,MALE,farming-fishing,husband,0,-51000,Multi-vehicle Collision,Rear Collision,Police,OH,16,3,YES,1,3,Unknown,40810,Ford,1,51.31332436408445,0.09090909090909091,0.7272727272727273,4,0,2,163240
260,43,100/300,500,982.22,0,FEMALE,exec-managerial,not-in-family,54500,-72100,Single Vehicle Collision,Front Collision,Fire,NY,18,1,Unknown,1,0,Unknown,75400,Honda,0,76.76487955855103,0.2,0.7,68,0,3,5127200
133,34,500/1000,500,1074.07,0,FEMALE,prof-specialty,husband,70900,-61100,Parked Car,Unknown,,WV,8,1,NO,2,0,YES,4200,Jeep,0,3.9103596599849175,0.1,0.7,243,0,1,1020600
290,45,100/300,1000,1311.3,0,FEMALE,machine-op-inspct,wife,38500,0,Multi-vehicle Collision,Side Collision,Ambulance,NY,23,3,YES,0,0,YES,52650,Ford,1,40.150995195607415,0.1111111111111111,0.7777777777777778,281,1,2,14794650
322,49,250/500,2000,1277.12,0,FEMALE,armed-forces,own-child,0,-46000,Single Vehicle Collision,Rear Collision,Ambulance,WV,18,1,Unknown,0,2,YES,42240,Chevrolet,0,33.07441743923829,0.18181818181818182,0.6363636363636364,159,0,2,6716160
228,39,500/1000,500,1388.62,0,FEMALE,sales,husband,35200,0,Single Vehicle Collision,Side Collision,Other,NC,10,1,YES,1,0,YES,59490,Mercedes,0,42.841094035805334,0.1111111111111111,0.7777777777777778,28,0,1,1665720
195,37,100/300,1000,1406.52,8000000,MALE,tech-support,unmarried,0,0,Single Vehicle Collision,Side Collision,Ambulance,SC,12,1,NO,0,2,NO,44200,Jeep,1,31.425077496231836,0.1,0.8,282,0,2,12464400
247,39,100/300,500,1558.29,0,FEMALE,protective-serv,unmarried,0,-49300,Vehicle Theft,Unknown,Police,WV,5,1,YES,1,2,Unknown,7700,Saab,0,4.941313876107785,0.1,0.7,279,0,0,2148300
405,57,500/1000,1000,1132.47,4000000,MALE,priv-house-serv,other-relative,46300,0,Multi-vehicle Collision,Front Collision,Other,NY,21,3,Unknown,2,3,Unknown,61440,Saab,0,54.253092797160186,0.16666666666666666,0.6666666666666666,180,0,3,11059200
144,37,250/500,2000,1896.91,0,FEMALE,handlers-cleaners,not-in-family,73700,0,Multi-vehicle Collision,Rear Collision,Fire,SC,17,3,YES,1,3,NO,54400,Chevrolet,1,28.678218787396343,0.1,0.7,27,0,2,1468800
338,47,500/1000,500,1143.46,4000000,MALE,priv-house-serv,other-relative,0,0,Single Vehicle Collision,Front Collision,Other,NC,4,1,YES,2,1,Unknown,58560,Mercedes,0,51.212985150333196,0.16666666666666666,0.6666666666666666,233,0,3,13644480
121,34,500/1000,500,1285.42,0,MALE,priv-house-serv,wife,0,0,Single Vehicle Collision,Front Collision,Fire,VA,11,1,NO,1,1,NO,67300,Dodge,1,52.35642824913258,0.1,0.8,287,0,2,19315100
398,55,250/500,2000,1305.26,0,MALE,farming-fishing,wife,66200,-49700,Single Vehicle Collision,Rear Collision,Fire,VA,18,1,Unknown,1,3,YES,36740,BMW,1,28.14764874431148,0.09090909090909091,0.7272727272727273,282,0,2,10360680
9,30,100/300,1000,1073.83,0,FEMALE,machine-op-inspct,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Police,NY,12,1,Unknown,0,0,NO,85690,BMW,0,79.79847834387193,0.18181818181818182,0.6363636363636364,249,0,3,21336810
115,31,500/1000,1000,1051.67,0,FEMALE,exec-managerial,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Ambulance,WV,18,3,YES,0,3,NO,34160,Audi,1,32.48167200737874,0.0,0.875,110,0,2,3757600
280,48,250/500,1000,1387.35,0,MALE,transport-moving,not-in-family,0,-72000,Single Vehicle Collision,Front Collision,Fire,WV,16,1,NO,2,2,Unknown,61320,BMW,0,44.19937290517894,0.16666666666666666,0.6666666666666666,6,0,1,367920
254,45,250/500,500,1083.64,0,MALE,other-service,husband,59800,0,Multi-vehicle Collision,Rear Collision,Police,NC,19,3,YES,0,0,Unknown,79680,BMW,0,73.52995459746779,0.16666666666666666,0.6666666666666666,137,0,3,10916160
141,30,250/500,1000,1851.78,0,FEMALE,craft-repair,other-relative,78800,0,Single Vehicle Collision,Front Collision,Fire,SC,13,1,NO,1,0,YES,61740,Audi,0,33.34089362667272,0.1111111111111111,0.7777777777777778,174,0,3,10742760
441,55,250/500,500,1270.29,4000000,MALE,armed-forces,husband,24000,-50500,Parked Car,Unknown,,VA,4,1,NO,0,0,NO,6400,Honda,0,5.038219619142086,0.1,0.8,66,0,1,422400
381,55,500/1000,500,1459.99,0,FEMALE,other-service,wife,35900,0,Single Vehicle Collision,Rear Collision,Fire,SC,8,1,YES,1,2,YES,60600,Accura,0,41.507133610504184,0.2,0.7,284,1,2,17210400
191,38,100/300,2000,1253.44,0,FEMALE,craft-repair,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Ambulance,VA,19,3,NO,2,0,NO,56320,Volkswagen,0,44.932346183303544,0.18181818181818182,0.7272727272727273,110,0,2,6195200
145,34,100/300,1000,1142.48,0,FEMALE,priv-house-serv,other-relative,0,0,Single Vehicle Collision,Side Collision,Ambulance,NC,18,1,YES,2,0,NO,52250,Suburu,0,45.73384216791541,0.18181818181818182,0.7272727272727273,295,0,3,15413750
479,60,500/1000,1000,1188.45,0,FEMALE,exec-managerial,other-relative,0,-44800,Multi-vehicle Collision,Rear Collision,Other,SC,9,2,Unknown,0,3,Unknown,53900,Saab,0,45.35319113130548,0.1,0.7,145,0,3,7815500
215,35,500/1000,1000,1125.4,0,MALE,adm-clerical,husband,40000,-43400,Vehicle Theft,Unknown,,WV,6,1,Unknown,2,1,NO,2640,Jeep,0,2.3458325928558734,0.08333333333333333,0.75,127,0,0,335280
41,33,250/500,500,1294.41,0,MALE,transport-moving,husband,0,0,Vehicle Theft,Unknown,,NC,8,1,YES,0,0,Unknown,8970,Dodge,0,6.92979813196746,0.15384615384615385,0.6923076923076923,52,0,1,466440
45,31,100/300,500,1459.5,0,MALE,priv-house-serv,not-in-family,0,0,Parked Car,Unknown,,NY,6,1,Unknown,1,3,Unknown,6000,Suburu,0,4.110996916752312,0.16666666666666666,0.6666666666666666,293,0,1,1758000
156,38,100/300,500,1367.99,0,MALE,armed-forces,own-child,26500,0,Multi-vehicle Collision,Front Collision,Fire,WV,23,3,Unknown,0,3,Unknown,55200,Saab,1,40.35117215769121,0.2,0.7,65,0,2,3588000
246,45,250/500,500,1594.37,0,MALE,exec-managerial,own-child,0,0,Parked Car,Unknown,,SC,13,1,NO,0,3,YES,7260,Saab,0,4.5535227080288765,0.09090909090909091,0.7272727272727273,185,0,0,1343100
178,39,100/300,500,1035.99,0,FEMALE,exec-managerial,own-child,0,0,Multi-vehicle Collision,Front Collision,Police,NY,3,3,NO,2,0,Unknown,64680,Jeep,0,62.43303506790606,0.18181818181818182,0.6363636363636364,70,0,1,4527600
237,43,250/500,500,911.53,0,FEMALE,sales,husband,53200,0,Single Vehicle Collision,Rear Collision,Police,WV,23,1,NO,0,1,NO,59200,Chevrolet,0,64.94575055127095,0.0,0.8,69,0,2,4084800
127,34,500/1000,500,1319.97,0,FEMALE,craft-repair,own-child,73700,0,Vehicle Theft,Unknown,,NC,8,1,YES,1,3,Unknown,4700,Saab,0,3.560686985310272,0.1,0.7,101,0,1,474700
1,33,250/500,2000,1391.63,0,MALE,sales,husband,61200,0,Single Vehicle Collision,Side Collision,Other,NY,23,1,YES,0,3,NO,69400,Mercedes,0,49.86957740203933,0.1,0.8,230,0,3,15962000
5,21,250/500,500,915.41,5000000,FEMALE,exec-managerial,own-child,0,0,Single Vehicle Collision,Side Collision,Police,NY,23,1,YES,0,0,NO,40500,Nissan,0,44.24247058695011,0.1,0.8,146,0,3,5913000
64,28,500/1000,1000,1468.82,0,MALE,handlers-cleaners,other-relative,56800,-51800,Multi-vehicle Collision,Side Collision,Fire,SC,9,3,NO,2,1,NO,60000,Honda,0,40.849116978254656,0.08333333333333333,0.75,279,0,1,16740000
142,30,500/1000,500,1412.76,0,MALE,armed-forces,wife,66400,-63700,Single Vehicle Collision,Side Collision,Other,WV,22,1,YES,2,3,NO,67320,Volkswagen,0,47.651405758939944,0.16666666666666666,0.6666666666666666,203,0,1,13665960
97,27,500/1000,500,1588.26,0,FEMALE,tech-support,husband,56700,-49300,Multi-vehicle Collision,Side Collision,Other,VA,22,3,YES,2,1,YES,75690,Saab,0,47.6559253522723,0.1111111111111111,0.7777777777777778,152,0,3,11504880
121,31,100/300,1000,1140.91,0,MALE,adm-clerical,other-relative,51300,0,Multi-vehicle Collision,Side Collision,Fire,VA,15,3,NO,1,2,Unknown,64300,Chevrolet,1,56.35852082986388,0.1,0.8,282,0,2,18132600
225,43,100/300,1000,1517.54,0,MALE,priv-house-serv,own-child,0,-20900,Multi-vehicle Collision,Rear Collision,Police,SC,16,3,NO,2,0,YES,64400,BMW,0,42.43710215216733,0.1,0.8,124,0,2,7985600
425,53,250/500,2000,912.29,0,FEMALE,priv-house-serv,husband,42900,-39100,Multi-vehicle Collision,Front Collision,Fire,WV,17,3,Unknown,1,2,Unknown,97080,Saab,0,106.413530785167,0.16666666666666666,0.6666666666666666,295,0,1,28638600
285,44,250/500,2000,1144.3,0,MALE,priv-house-serv,not-in-family,52600,0,Vehicle Theft,Unknown,Police,WV,3,1,YES,1,0,Unknown,5500,Honda,0,4.8064318797518135,0.09090909090909091,0.8181818181818182,281,0,1,1545500
192,38,500/1000,1000,1281.43,0,FEMALE,transport-moving,not-in-family,65100,-50300,Multi-vehicle Collision,Rear Collision,Other,SC,10,3,Unknown,0,2,NO,30700,Jeep,0,23.957609857737058,0.1,0.7,47,0,3,1442900
285,48,100/300,2000,1101.85,0,FEMALE,sales,wife,46100,0,Single Vehicle Collision,Side Collision,Police,PA,9,1,NO,1,2,YES,33480,Nissan,0,30.385261151699417,0.1111111111111111,0.7777777777777778,24,0,1,803520
98,26,500/1000,2000,1082.1,0,MALE,exec-managerial,other-relative,0,-30900,Multi-vehicle Collision,Front Collision,Police,WV,13,2,Unknown,0,1,YES,65430,Jeep,0,60.46576102023843,0.2222222222222222,0.6666666666666666,167,0,3,10926810
175,36,500/1000,500,1185.44,0,MALE,exec-managerial,not-in-family,44900,-52500,Multi-vehicle Collision,Rear Collision,Police,NC,15,3,YES,2,1,YES,42680,Accura,1,36.00350924551221,0.09090909090909091,0.7272727272727273,274,0,2,11694320
259,45,500/1000,2000,1175.07,0,MALE,craft-repair,not-in-family,30100,0,Single Vehicle Collision,Side Collision,Fire,WV,23,1,Unknown,1,1,NO,87780,Honda,0,74.70193265082081,0.09090909090909091,0.8181818181818182,96,0,1,8426880
140,36,500/1000,2000,979.26,0,FEMALE,transport-moving,own-child,0,-67000,Multi-vehicle Collision,Front Collision,Fire,NY,2,4,YES,0,2,YES,72800,Honda,0,74.34184996834344,0.2,0.6,175,1,2,12740000
231,37,250/500,500,920.81,0,FEMALE,sales,wife,0,0,Single Vehicle Collision,Rear Collision,Fire,SC,14,1,YES,2,0,Unknown,71190,Mercedes,1,77.31236628620454,0.0,0.8888888888888888,278,1,2,19790820
186,38,100/300,500,922.85,0,MALE,adm-clerical,husband,70300,-70900,Vehicle Theft,Unknown,,NY,7,1,Unknown,1,1,YES,3600,Honda,0,3.9009589857506635,0.1111111111111111,0.7777777777777778,19,0,0,68400
229,41,250/500,2000,1107.59,3000000,MALE,tech-support,not-in-family,65400,0,Single Vehicle Collision,Side Collision,Other,NY,23,1,NO,1,3,NO,62640,Mercedes,0,56.5552235032819,0.16666666666666666,0.6666666666666666,193,1,2,12089520
180,36,100/300,500,1272.46,0,MALE,prof-specialty,wife,0,0,Multi-vehicle Collision,Front Collision,Ambulance,NY,7,3,YES,2,1,Unknown,69630,Toyota,0,54.72077707747198,0.18181818181818182,0.7272727272727273,1,0,1,69630
188,33,250/500,1000,1340.24,0,MALE,protective-serv,own-child,0,-68800,Multi-vehicle Collision,Rear Collision,Police,NY,8,3,YES,1,0,Unknown,76010,Dodge,1,56.71372291529875,0.18181818181818182,0.7272727272727273,250,1,1,19002500
214,40,100/300,1000,1648.0,0,MALE,transport-moving,not-in-family,57700,-43500,Single Vehicle Collision,Rear Collision,Other,WV,17,1,NO,1,0,YES,44220,Accura,0,26.83252427184466,0.18181818181818182,0.7272727272727273,173,0,3,7650060
178,38,250/500,500,1381.14,0,FEMALE,other-service,wife,0,0,Multi-vehicle Collision,Rear Collision,Other,NY,10,3,NO,0,3,NO,57200,BMW,0,41.415062919037894,0.09090909090909091,0.7272727272727273,3,0,1,171600
55,35,500/1000,500,1198.44,8000000,MALE,priv-house-serv,wife,0,0,Vehicle Theft,Unknown,Police,WV,9,1,NO,0,3,NO,3080,Nissan,0,2.570007676646307,0.18181818181818182,0.6363636363636364,47,0,1,144760
90,31,250/500,2000,951.27,0,FEMALE,other-service,not-in-family,42100,0,Single Vehicle Collision,Rear Collision,Other,SC,2,1,YES,1,0,YES,75790,Accura,0,79.67243789880897,0.18181818181818182,0.7272727272727273,294,0,3,22282260
135,30,500/1000,2000,1341.24,0,FEMALE,farming-fishing,wife,37100,-46500,Multi-vehicle Collision,Rear Collision,Ambulance,WV,18,3,NO,0,1,NO,32670,Honda,0,24.35805672362888,0.18181818181818182,0.7272727272727273,71,0,1,2319570
277,46,250/500,2000,1177.57,0,FEMALE,adm-clerical,husband,0,-65500,Vehicle Theft,Unknown,Police,VA,4,1,Unknown,2,3,NO,3870,Jeep,0,3.2864288322562567,0.1111111111111111,0.6666666666666666,266,0,1,1029420
211,38,250/500,1000,1055.09,0,FEMALE,transport-moving,own-child,0,0,Single Vehicle Collision,Front Collision,Fire,NY,12,1,Unknown,0,3,YES,91520,BMW,1,86.74141542427661,0.09090909090909091,0.7272727272727273,212,0,3,19402240
156,32,250/500,500,1479.48,0,MALE,prof-specialty,unmarried,0,0,Single Vehicle Collision,Front Collision,Other,NY,15,1,YES,1,3,YES,74690,Dodge,1,50.483953821613,0.09090909090909091,0.7272727272727273,273,0,2,20390370
84,30,500/1000,2000,1827.38,0,MALE,priv-house-serv,other-relative,0,-15900,Vehicle Theft,Unknown,Police,VA,9,1,YES,1,3,Unknown,4620,Audi,0,2.5282097866891395,0.09090909090909091,0.7272727272727273,233,0,0,1076460
136,32,100/300,500,1169.62,0,FEMALE,sales,not-in-family,0,0,Single Vehicle Collision,Side Collision,Police,SC,6,1,YES,0,0,NO,55000,Toyota,1,47.02381970212548,0.18181818181818182,0.6363636363636364,169,0,2,9295000
310,48,100/300,500,1516.34,0,FEMALE,adm-clerical,unmarried,11000,0,Multi-vehicle Collision,Rear Collision,Police,SC,11,4,YES,0,2,NO,59400,Saab,1,39.17327248506272,0.2222222222222222,0.6666666666666666,184,0,2,10929600
123,34,500/1000,2000,1270.21,0,FEMALE,sales,husband,16100,-61200,Multi-vehicle Collision,Side Collision,Fire,PA,13,3,NO,1,1,Unknown,55260,Nissan,0,43.50461734673794,0.1111111111111111,0.8888888888888888,94,0,3,5194440
243,44,250/500,500,809.11,0,MALE,craft-repair,other-relative,33200,0,Multi-vehicle Collision,Side Collision,Other,NC,4,3,Unknown,2,1,YES,51400,Honda,0,63.5265909456069,0.1,0.7,205,0,1,10537000
36,37,500/1000,1000,1115.81,0,FEMALE,machine-op-inspct,husband,0,-59800,Multi-vehicle Collision,Side Collision,Ambulance,NY,20,3,YES,1,3,Unknown,48780,Dodge,0,43.71712029825866,0.1111111111111111,0.6666666666666666,15,0,1,731700
146,31,100/300,1000,1457.65,5000000,FEMALE,armed-forces,own-child,0,0,Multi-vehicle Collision,Rear Collision,Ambulance,VA,0,3,NO,1,3,Unknown,52380,Toyota,0,35.93455219016911,0.1111111111111111,0.7777777777777778,292,0,2,15294960
154,34,100/300,1000,1041.36,0,FEMALE,priv-house-serv,husband,53100,-43900,Multi-vehicle Collision,Side Collision,Other,WV,18,4,Unknown,2,3,YES,74360,Toyota,1,71.40662210954906,0.18181818181818182,0.6363636363636364,183,1,3,13607880
204,40,250/500,1000,1693.83,7000000,MALE,protective-serv,other-relative,44000,-20800,Single Vehicle Collision,Front Collision,Police,NY,6,1,Unknown,1,0,Unknown,53400,Honda,0,31.52618621703477,0.1,0.8,273,0,1,14578200
458,59,100/300,1000,1685.69,0,FEMALE,protective-serv,wife,31400,0,Single Vehicle Collision,Front Collision,Police,VA,23,1,Unknown,2,2,YES,71800,Jeep,0,42.5938339789641,0.2,0.6,71,0,3,5097800
147,31,250/500,500,1054.92,6000000,FEMALE,prof-specialty,own-child,51900,0,Single Vehicle Collision,Front Collision,Other,NY,4,1,Unknown,0,0,Unknown,68240,Toyota,1,64.68736965836271,0.125,0.875,215,0,2,14671600
279,45,250/500,2000,1333.97,6000000,FEMALE,other-service,unmarried,61100,-30700,Multi-vehicle Collision,Rear Collision,Other,SC,21,3,Unknown,1,0,Unknown,61050,Dodge,1,45.76564690360353,0.18181818181818182,0.6363636363636364,275,0,2,16788750
308,47,100/300,1000,1013.61,6000000,FEMALE,craft-repair,own-child,45700,-41400,Parked Car,Unknown,,NY,7,1,Unknown,1,1,YES,5590,Suburu,0,5.514941644222136,0.15384615384615385,0.6923076923076923,15,0,1,83850
284,48,500/1000,500,958.3,0,FEMALE,machine-op-inspct,husband,47900,0,Multi-vehicle Collision,Side Collision,Fire,NY,19,3,Unknown,0,0,Unknown,46860,Volkswagen,0,48.89909214233539,0.18181818181818182,0.6363636363636364,80,0,2,3748800
108,31,250/500,2000,1112.04,6000000,FEMALE,other-service,own-child,52800,-54300,Parked Car,Unknown,,SC,5,1,NO,1,3,NO,4290,Volkswagen,0,3.857774900183447,0.18181818181818182,0.6363636363636364,156,0,1,669240
421,57,250/500,2000,1206.26,0,FEMALE,armed-forces,own-child,69900,0,Multi-vehicle Collision,Front Collision,Police,NC,22,3,YES,0,0,NO,78500,Audi,0,65.0771807073102,0.2,0.7,153,0,1,12010500
266,42,500/1000,1000,763.67,0,MALE,prof-specialty,own-child,12800,-49700,Single Vehicle Collision,Side Collision,Police,SC,12,1,YES,1,3,YES,70830,Jeep,0,92.74948603454372,0.1111111111111111,0.7777777777777778,198,0,3,14024340
412,56,250/500,500,1042.56,0,MALE,handlers-cleaners,own-child,0,-66100,Multi-vehicle Collision,Front Collision,Police,SC,19,3,NO,0,2,NO,68040,Suburu,0,65.26243093922652,0.2222222222222222,0.6666666666666666,149,0,3,10137960
31,32,100/300,2000,1263.48,4000000,FEMALE,other-service,wife,46800,-87300,Single Vehicle Collision,Side Collision,Fire,WV,10,1,Unknown,2,0,Unknown,63600,Audi,1,50.33716402317409,0.08333333333333333,0.75,185,0,2,11766000
465,63,250/500,500,1006.99,6000000,FEMALE,sales,own-child,0,0,Single Vehicle Collision,Side Collision,Other,WV,7,1,NO,0,3,Unknown,43560,Suburu,0,43.257629172087114,0.1111111111111111,0.7777777777777778,36,0,1,1568160
126,31,250/500,1000,1328.26,0,MALE,sales,not-in-family,42300,-45800,Single Vehicle Collision,Front Collision,Police,WV,17,1,NO,1,1,NO,60840,Suburu,0,45.80428530558776,0.2222222222222222,0.6666666666666666,220,0,3,13384800
407,55,100/300,1000,1250.08,5000000,FEMALE,tech-support,wife,0,-57700,Multi-vehicle Collision,Side Collision,Police,WV,0,3,Unknown,2,3,YES,68160,Ford,0,54.524510431332395,0.16666666666666666,0.6666666666666666,226,0,3,15404160
101,27,500/1000,500,982.7,6000000,FEMALE,transport-moving,unmarried,30800,-43700,Parked Car,Unknown,,SC,9,1,NO,1,0,NO,5170,Toyota,0,5.26101556934975,0.18181818181818182,0.7272727272727273,205,0,1,1059850
187,37,500/1000,1000,1412.06,5000000,FEMALE,protective-serv,not-in-family,60100,0,Single Vehicle Collision,Side Collision,Ambulance,NC,21,1,Unknown,0,3,Unknown,57700,Nissan,0,40.862286305114516,0.1,0.8,17,0,3,980900
252,46,500/1000,2000,1066.7,0,FEMALE,handlers-cleaners,own-child,0,0,Multi-vehicle Collision,Front Collision,Other,VA,22,3,NO,0,2,NO,89520,Audi,0,83.92237742570545,0.16666666666666666,0.6666666666666666,218,0,3,19515360
229,43,250/500,2000,1585.54,0,MALE,protective-serv,not-in-family,42600,-44400,Vehicle Theft,Unknown,,WV,3,1,NO,1,0,YES,4620,Volkswagen,0,2.9138337727209658,0.09090909090909091,0.7272727272727273,212,0,1,979440
246,39,250/500,1000,1416.08,0,FEMALE,craft-repair,other-relative,0,-36600,Single Vehicle Collision,Rear Collision,Ambulance,WV,16,1,YES,0,3,Unknown,45180,Honda,0,31.904977119936728,0.1111111111111111,0.7777777777777778,93,0,1,4201740
190,38,250/500,500,1246.03,0,MALE,craft-repair,unmarried,61900,-50000,Single Vehicle Collision,Side Collision,Other,NY,14,1,YES,0,0,NO,45100,Nissan,0,36.1949551776442,0.2,0.7,88,0,3,3968800
95,32,500/1000,2000,1356.64,0,MALE,machine-op-inspct,not-in-family,67800,-48600,Multi-vehicle Collision,Side Collision,Police,SC,21,3,YES,0,3,YES,83160,Toyota,0,61.29850218186106,0.18181818181818182,0.6363636363636364,218,0,3,18128880
205,42,100/300,2000,1387.7,4000000,FEMALE,priv-house-serv,other-relative,0,0,Single Vehicle Collision,Rear Collision,Police,WV,19,1,NO,2,1,NO,86130,Chevrolet,0,62.06672912012683,0.18181818181818182,0.6363636363636364,83,0,1,7148790
41,25,100/300,1000,1004.14,0,MALE,priv-house-serv,wife,35400,0,Multi-vehicle Collision,Front Collision,Fire,NC,13,3,NO,1,3,NO,48000,Dodge,0,47.802099308861315,0.2,0.7,138,0,2,6624000
137,35,500/1000,500,1107.07,0,FEMALE,protective-serv,husband,0,-45300,Vehicle Theft,Unknown,Police,VA,21,1,NO,0,0,YES,3300,Saab,0,2.980841319880405,0.18181818181818182,0.6363636363636364,284,0,1,937200
194,34,100/300,500,1429.96,0,FEMALE,protective-serv,husband,67800,0,Multi-vehicle Collision,Rear Collision,Ambulance,NY,11,3,NO,1,2,YES,57200,Toyota,0,40.00111891241713,0.2,0.7,282,0,1,16130400
128,35,250/500,1000,1074.99,0,FEMALE,adm-clerical,husband,0,-48800,Vehicle Theft,Unknown,Police,VA,16,1,Unknown,2,0,Unknown,7590,Accura,0,7.060530795635308,0.18181818181818182,0.7272727272727273,164,0,0,1244760
150,37,500/1000,1000,1007.0,0,FEMALE,transport-moving,unmarried,30400,-89400,Single Vehicle Collision,Rear Collision,Police,VA,9,1,NO,0,2,Unknown,80080,Chevrolet,0,79.52333664349553,0.15384615384615385,0.6923076923076923,10,0,3,800800
104,30,100/300,500,1052.85,0,FEMALE,protective-serv,other-relative,0,-70100,Vehicle Theft,Unknown,Police,WV,8,1,NO,0,0,YES,4800,BMW,0,4.559053996295769,0.2,0.7,54,0,1,259200
163,37,500/1000,1000,1200.33,4000000,FEMALE,craft-repair,own-child,0,-36400,Vehicle Theft,Unknown,Police,WV,7,1,Unknown,2,1,YES,3900,Volkswagen,1,3.249106495713679,0.1,0.7,62,1,1,241800
80,26,100/300,1000,1343.0,0,MALE,handlers-cleaners,other-relative,64600,0,Single Vehicle Collision,Front Collision,Other,SC,12,1,Unknown,0,0,NO,90400,BMW,0,67.31198808637379,0.1,0.8,163,0,1,14735200
65,29,250/500,2000,1441.6,5000000,FEMALE,sales,own-child,0,0,Multi-vehicle Collision,Rear Collision,Other,NC,21,3,YES,0,0,Unknown,62900,Jeep,0,43.632075471698116,0.1,0.7,126,0,1,7925400
179,32,100/300,1000,1433.42,6000000,FEMALE,protective-serv,own-child,53800,0,Single Vehicle Collision,Rear Collision,Police,NC,4,1,YES,1,2,NO,54200,Nissan,1,37.81166720151805,0.1,0.7,245,0,2,13279000
372,50,500/1000,2000,1368.57,0,FEMALE,tech-support,other-relative,0,0,Multi-vehicle Collision,Side Collision,Police,NY,18,3,NO,2,2,YES,51800,Accura,0,37.849726356708096,0.1,0.7,124,0,2,6423200
